Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_351.jpg;-15;0;0;0;144.897;97.42683;0.1221973;160.5157;0.08940887
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_401.jpg;-15;0;0;0;144.897;97.42682;0.1263914;157.8157;0.06745882
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_451.jpg;-15;0;0;0;144.897;97.42681;0.1289058;156.0157;0.0533919
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_502.jpg;-15;0;0;0;144.897;97.4268;0.1321599;153.3157;0.03332864
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_551.jpg;-12.7577;0;0;0;144.897;97.4268;0.133989;151.696;0.02032714
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_601.jpg;-10.48316;0;0;0;144.897;97.4268;0.1358893;149.6729;0.001224988
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_651.jpg;-8.254185;0;0;0;144.897;97.42678;0.1363676;148.5492;359.989
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_702.jpg;-5.997567;0.0496154;0;0;144.897;97.4268;0.1366619;147.6926;359.9703
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_751.jpg;-3.744367;0.1998287;0;0;144.8972;97.42661;0.1274148;147.669;359.958
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_802.jpg;-1.496968;0.3496553;0;0.01562894;144.8964;97.42714;0.143285;147.6518;359.941
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_851.jpg;0;0.5001556;0;0.03362147;144.8951;97.42795;0.1701071;147.6179;359.9314
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_901.jpg;0;0.6495634;0;0.06009902;144.8906;97.43079;0.2734725;147.6418;359.9195
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_04_951.jpg;0;0.7995317;0;0.08883099;144.8863;97.43338;0.3636581;147.7295;359.92
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_001.jpg;0;0.9504988;0;0.1156945;144.8784;97.43814;0.5085889;147.6972;359.9334
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_051.jpg;0;1;0;0.1722001;144.8711;97.44261;0.6402999;147.8276;359.9503
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_101.jpg;0;1;0;0.1910055;144.8581;97.45058;0.8526641;147.8752;359.9892
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_151.jpg;0;1;0;0.2418455;144.8478;97.45713;1.011146;147.8899;0.0123017
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_201.jpg;0;1;0;0.2842104;144.8303;97.46873;1.248584;147.9724;0.004190888
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_251.jpg;0;1;0;0.3242889;144.8186;97.47621;1.312909;148.0589;-0.005327719
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_301.jpg;0;1;0;0.3825657;144.8008;97.48731;1.235525;148.0698;-0.001915513
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_351.jpg;0;1;0;0.4443438;144.7873;97.49584;1.174836;148.1453;-0.001168742
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_401.jpg;0;1;0;0.461914;144.7644;97.51028;1.130909;147.9384;0.002019568
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_450.jpg;0;1;0;0.5197989;144.7471;97.52117;1.138155;147.915;-0.0005353683
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_501.jpg;0;1;0;0.5442498;144.719;97.53884;1.178775;148.0754;-0.001749326
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_551.jpg;0;1;0;0.5767605;144.6994;97.55119;1.196616;148.1367;-0.001059871
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_601.jpg;0;1;0;0.6229953;144.6675;97.5712;1.226773;148.091;-0.0001012487
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_651.jpg;0;1;0;0.6610628;144.6454;97.58504;1.222976;148.1101;-0.001904402
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_701.jpg;0;1;0;0.7090642;144.6096;97.60739;1.21924;148.2252;-0.002353106
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_751.jpg;0;1;0;0.7406247;144.5848;97.62288;1.200823;148.2704;-0.001046689
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_801.jpg;0;1;0;0.7745303;144.5449;97.64773;1.193319;148.2751;-0.0003197542
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_851.jpg;0;1;0;0.8201767;144.5166;97.66536;1.204394;148.2278;-0.0008377904
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_901.jpg;0;1;0;0.8763148;144.472;97.69318;1.221091;148.1808;-0.0008255198
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_05_951.jpg;0;1;0;0.9085234;144.441;97.71261;1.226598;148.1977;-0.001254267
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_001.jpg;0;1;0;0.9534783;144.3924;97.74303;1.22678;148.2353;-0.000910865
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_051.jpg;0;1;0;1.008;144.3586;97.76414;1.222393;148.2315;-0.0008543949
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_100.jpg;0;1;0;1.035247;144.306;97.79698;1.214719;148.2423;-0.0008419566
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_151.jpg;0;1;0;1.064806;144.2696;97.81971;1.214819;148.2859;-0.001317776
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_201.jpg;0;1;0;1.110714;144.2129;97.85513;1.221469;148.3387;-0.0009877203
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_251.jpg;0;1;0;1.144975;144.1738;97.87949;1.220623;148.3399;-0.0009078207
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_301.jpg;0;1;0;1.19115;144.113;97.91732;1.226028;148.2885;-0.0006829083
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_351.jpg;0;1;0;1.220699;144.0713;97.9433;1.225597;148.2798;-0.0009021648
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_401.jpg;0;1;0;1.269414;144.0065;97.98368;1.231896;148.2464;-0.0008329419
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_450.jpg;0;1;0;1.2995;143.9621;98.01142;1.233966;148.2298;-0.0007036726
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_501.jpg;0;1;0;1.349273;143.8933;98.05436;1.24063;148.2076;-0.000865876
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_550.jpg;0;1;0;1.379191;143.8462;98.08376;1.239751;148.2021;-0.0009523405
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_600.jpg;0;1;0;1.427004;143.7735;98.12926;1.245939;148.1793;-0.0008767127
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_650.jpg;0;1;0;1.45835;143.7237;98.16039;1.246761;148.1732;-0.0009533039
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_701.jpg;0;1;0;1.505346;143.647;98.20842;1.252819;148.1577;-0.0009360131
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_750.jpg;0;1;0;1.536452;143.5946;98.24123;1.252998;148.1526;-0.0009857039
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_800.jpg;0;1;0;1.583704;143.514;98.29176;1.259752;148.1403;-0.0009978757
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_850.jpg;0;1;0;1.613886;143.459;98.32626;1.261396;148.1324;-0.0009782882
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_900.jpg;0;1;0;1.660958;143.3745;98.37927;1.266729;148.1205;-0.001012396
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_06_950.jpg;0;1;0;1.690805;143.3169;98.41541;1.267153;148.1156;-0.001033319
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_000.jpg;0;1;0;1.73751;143.2285;98.47089;1.272064;148.104;-0.001062783
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_050.jpg;0;1;0;1.768086;143.1683;98.5087;1.274419;148.0969;-0.001056112
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_100.jpg;0;1;0;1.813667;143.076;98.56666;1.279926;148.0858;-0.001087926
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_150.jpg;0;1;0;1.844083;143.0132;98.60609;1.281794;148.0787;-0.00108798
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_200.jpg;0;1;0;1.889427;142.9172;98.66649;1.285628;148.0674;-0.001108851
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_251.jpg;0;1;0;1.919673;142.8518;98.70758;1.289879;148.0587;-0.001105917
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_300.jpg;0;1;0;1.964778;142.7519;98.77042;1.2937;148.0475;-0.001119316
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_350.jpg;0;1;0;1.994582;142.6841;98.81312;1.2974;148.0414;-0.001145578
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_400.jpg;0;1;0;2.038924;142.5804;98.87836;1.298245;148.0294;-0.001139387
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_450.jpg;0;1;0;2.069378;142.5101;98.92268;1.301615;148.0213;-0.001177071
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_501.jpg;0;1;0;2.113182;142.4027;98.99034;1.305142;148.0108;-0.001181129
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_551.jpg;0;1;0;2.143481;142.3298;99.03627;1.309351;148.0028;-0.001213636
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_600.jpg;0;1;0;2.187875;142.2187;99.10632;1.31009;147.9918;-0.001200613
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_650.jpg;0;1;0;2.217193;142.1433;99.15385;1.314225;147.984;-0.001229277
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_700.jpg;0;1;0;2.261347;142.0285;99.22628;1.314231;147.9729;-0.001232693
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_751.jpg;0;1;0;2.2905;141.9507;99.27539;1.317633;147.965;-0.001250575
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_801.jpg;0;1;0;2.334131;141.8322;99.35023;1.321906;147.9552;-0.001279293
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_850.jpg;0;1;0;2.36344;141.752;99.40091;1.32275;147.9463;-0.001265897
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_900.jpg;0;1;0;2.406829;141.6298;99.47813;1.327005;147.9345;-0.001291252
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_07_950.jpg;0;1;0;2.435684;141.5471;99.53042;1.331253;147.9271;-0.001311537
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_000.jpg;0;1;0;2.478372;141.4213;99.60995;1.33147;147.9162;-0.001296752
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_050.jpg;0;1;0;2.507867;141.3363;99.66376;1.331192;147.9078;-0.001306573
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_100.jpg;0;1;0;2.550771;141.2068;99.74567;1.333083;147.8959;-0.001312125
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_150.jpg;0;1;0;2.579292;141.1193;99.80107;1.335633;147.888;-0.001336732
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_200.jpg;0;1;0;2.621966;140.9863;99.88534;1.340644;147.8762;-0.001359526
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_250.jpg;0;1;0;2.650349;140.8964;99.9423;1.344255;147.8684;-0.001368602
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_300.jpg;0;1;0;2.692825;140.7598;100.0289;1.349215;147.8568;-0.001389422
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_350.jpg;0;1;0;2.721074;140.6676;100.0874;1.351831;147.8492;-0.001401326
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_400.jpg;0;1;0;2.763339;140.5274;100.1763;1.354351;147.8377;-0.001418728
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_450.jpg;0;1;0;2.791436;140.4329;100.2363;1.355064;147.83;-0.00142572
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_500.jpg;0;1;0;2.833454;140.2893;100.3275;1.354906;147.8183;-0.00141686
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_550.jpg;0;1;0;2.861376;140.1924;100.389;1.354243;147.8102;-0.001411202
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_600.jpg;0;1;0;2.902836;140.0452;100.4826;1.362603;147.7968;-0.001436507
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_650.jpg;0;1;0;2.930625;139.9459;100.5457;1.365821;147.7879;-0.001460421
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_700.jpg;0;1;0;2.972203;139.7953;100.6414;1.367499;147.7754;-0.001491007
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_750.jpg;0;1;0;2.99984;139.6938;100.706;1.366715;147.7672;-0.001486042
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_800.jpg;0;1;0;3.041608;139.5397;100.8041;1.370609;147.7542;-0.001378225
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_850.jpg;0;1;0;3.068334;139.4359;100.8702;1.372713;147.7444;-0.001482416
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_900.jpg;0;1;0;3.109436;139.2784;100.9705;1.376473;147.732;-0.001053967
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_08_950.jpg;0;1;0;3.13646;139.1722;101.0382;1.380219;147.7209;-0.001511138
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_000.jpg;0;1;0;3.177368;139.0114;101.1408;1.380911;147.7071;-0.001535531
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_050.jpg;0;1;0;3.204554;138.903;101.2099;1.382612;147.6992;-0.001091387
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_099.jpg;0;1;0;3.244912;138.7388;101.3147;1.384316;147.683;-0.001548877
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_150.jpg;0;1;0;3.272376;138.6281;101.3854;1.389568;147.6731;-0.001456699
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_200.jpg;0;1;0;3.3121;138.4605;101.4925;1.390279;147.6577;-0.001573221
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_250.jpg;0;1;0;3.339422;138.3476;101.5646;1.394434;147.6478;-0.001479387
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_300.jpg;0;1;0;3.378929;138.1767;101.6739;1.397298;147.6333;-0.001136604
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_350.jpg;0;1;0;3.40537;138.0616;101.7476;1.398835;147.6214;-0.001600342
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_400.jpg;0;1;0;3.445812;137.8874;101.8591;1.401916;147.6057;-0.00151414
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_450.jpg;0;1;0;3.471696;137.7701;101.9342;1.405121;147.5956;-0.001164097
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_500.jpg;0;1;0;3.5112;137.5926;102.048;1.406075;147.5778;-0.001642675
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_550.jpg;0;1;0;3.538081;137.4732;102.1246;1.40915;147.567;-0.001547452
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_600.jpg;0;1;0;3.577362;137.2924;102.2405;1.41215;147.5498;-0.001546814
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_649.jpg;1.490642;1;0;3.602971;137.1707;102.3185;1.414532;147.5649;-0.001307899
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_700.jpg;3.740424;1;0;3.641662;136.9859;102.4353;1.41222;147.8143;-0.003592543
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_749.jpg;5.993328;1;0;3.667345;136.8609;102.5124;1.40322;148.1782;-0.001183045
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_800.jpg;8.239748;1;0;3.704548;136.6702;102.6257;1.372284;149.0853;0.04664767
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_850.jpg;10.48698;1;0;3.728421;136.5409;102.6991;1.325648;149.9248;0.1060225
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_899.jpg;12.72972;1;0;3.763572;136.3442;102.8047;1.180004;151.5759;0.2180669
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_09_949.jpg;14.98821;1;0;3.786322;136.2106;102.8712;1.044373;152.9032;0.3390408
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_000.jpg;15;1;0;3.814966;136.0071;102.9648;0.7647566;155.143;0.5644157
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_049.jpg;15;1;0;3.839104;135.8692;103.0229;0.5425889;156.6861;0.7519838
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_099.jpg;13.49384;1;0;3.870598;135.6594;103.104;0.1620157;158.9558;1.070547
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_149.jpg;11.24716;1;0;3.891764;135.517;103.1556;359.9343;160.2883;1.252452
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_199.jpg;9.006266;1;0;3.916873;135.298;103.2324;359.8098;161.8309;1.3723
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_250.jpg;6.751698;1;0;3.924544;135.149;103.2837;359.8606;162.6106;1.293496
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_299.jpg;4.49861;1;0;3.948829;134.9199;103.3577;0.06174594;163.5442;1.086501
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_349.jpg;2.251598;1;0;3.994831;134.7651;103.404;0.1633427;164.0818;0.9703259
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_400.jpg;0.005104858;1;0;4.032448;134.5304;103.4716;0.3011328;164.5171;0.8094273
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_449.jpg;0;1;0;4.057505;134.3722;103.5162;0.4048801;164.6299;0.7121691
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_499.jpg;0;1;0;4.093685;134.1325;103.5828;0.5851719;164.6897;0.5750385
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_549.jpg;0;1;0;4.11779;133.9713;103.6274;0.7187479;164.6968;0.483312
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_599.jpg;0;1;0;4.153936;133.7274;103.6949;0.9334268;164.6845;0.3417558
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_649.jpg;0;1;0;4.177498;133.5637;103.7404;1.076484;164.6649;0.2384945
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_699.jpg;0;1;0;4.213676;133.3165;103.8092;1.290413;164.629;0.07805237
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_749.jpg;0;1;0;4.238726;133.1504;103.8551;1.429483;164.6166;-0.003264085
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_799.jpg;0;0.8499554;0;4.272966;132.9013;103.9221;1.509596;164.6267;-0.005375517
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_849.jpg;0;0.6993049;0;4.297931;132.7357;103.9673;1.481171;164.6009;-0.002729412
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_899.jpg;0;0.5506681;0;4.319063;132.4868;104.0359;1.413527;164.5738;-0.002091635
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_949.jpg;0;0.3996111;0;4.328029;132.3208;104.0821;1.357896;164.5604;-0.002021129
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_10_999.jpg;0;0.25008;0;4.332953;132.0721;104.1514;1.249913;164.5422;-0.001747503
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_050.jpg;0;0.1004727;0;4.331843;131.9067;104.1976;1.158638;164.5302;-0.001511382
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_099.jpg;0.7507156;0;0;4.321682;131.6598;104.2666;0.9872543;164.5233;-0.001116368
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_150.jpg;2.993403;0;0;4.312363;131.4959;104.312;0.8520379;164.6064;0.002176483
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_199.jpg;5.242964;0;0;4.298054;131.2505;104.3772;0.6184632;165.0151;0.05675811
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_249.jpg;7.490566;0;0;4.288228;131.0873;104.4185;0.4453824;165.4865;0.1334301
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_299.jpg;9.758527;0;0;4.272112;130.8426;104.4758;0.1610034;166.5224;0.3275723
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_350.jpg;12.00057;0;0;4.260623;130.6796;104.5104;359.9557;167.4189;0.51607
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_400.jpg;14.24283;0;0;4.240102;130.4334;104.5571;359.7509;169.0576;0.827848
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_449.jpg;15;0;0;4.225014;130.2685;104.5842;359.6725;170.2838;1.063766
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_499.jpg;15;0;0;4.203907;130.0195;104.621;359.6814;172.1815;1.347799
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_549.jpg;13.50204;0;0;4.192142;129.8522;104.6437;359.7859;173.5381;1.405265
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_599.jpg;11.2692;0;0;4.174797;129.6001;104.6736;0.0258456;175.5133;1.291047
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_649.jpg;9.001093;0;0;4.164993;129.4348;104.6881;0.04280736;176.6268;1.183842
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_699.jpg;6.769454;0;0;4.129081;129.1893;104.7013;359.9633;177.9789;1.103148
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_749.jpg;4.522719;0;0;4.117944;129.0253;104.7061;359.9394;178.6552;1.084865
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_799.jpg;2.276577;0;0;4.103089;128.7795;104.7109;359.9365;179.3315;1.048202
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_849.jpg;0.03002834;0;0;4.093294;128.6159;104.7131;359.9406;179.5812;1.017424
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_899.jpg;0;0;0;4.078819;128.3713;104.7156;359.938;179.725;0.9595698
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_949.jpg;0;0;0;4.069617;128.2087;104.7169;359.9287;179.7571;0.9151937
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_11_999.jpg;0;0;0;4.055887;127.9659;104.7185;359.9;179.7744;0.8418856
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_12_049.jpg;0;0;0;4.046875;127.8046;104.7194;359.8745;179.7762;0.783682
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_12_099.jpg;0;0;0;4.033268;127.5634;104.7207;359.8251;179.7752;0.6880922
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_12_149.jpg;0;0;0;4.024174;127.4033;104.7214;359.7843;179.7749;0.6218511
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_12_199.jpg;0;0;0;4.010646;127.1637;104.7226;359.7213;179.7707;0.5095962
D:\RoboND\RoboND-Rover-Project\data\IMG\robocam_2017_06_07_01_56_12_249.jpg;0;0;0;4.001511;127.0046;104.7233;359.6746;179.7694;0.4348529
